Etc/UTC,Open,High,Low,Close,Volume
2020-02-11T15:58:00+00:00,10153.3,10163.1,10143.1,10143.1,1698126
2020-02-11T15:59:00+00:00,10142.5,10157.4,10142.5,10157.4,1386447
2020-02-11T16:00:00+00:00,10157.4,10175.6,10157.3,10171.5,1467910
2020-02-11T16:01:00+00:00,10172.2,10208.5,10167.4,10198.1,1369595
2020-02-11T16:02:00+00:00,10198.5,10213.8,10185.1,10212.1,1486577
2020-02-11T16:03:00+00:00,10212.2,10260.3,10211.2,10240.5,1348370
2020-02-11T16:04:00+00:00,10239.2,10317.2,10237.3,10317.2,1785243
2020-02-11T16:05:00+00:00,10317.5,10328.9,10255.4,10291.5,1653132
2020-02-11T16:06:00+00:00,10290.7,10290.7,10239.1,10242.5,93267
2020-02-11T16:07:00+00:00,10242.1,10271,10241.5,10271,1611210
2020-02-11T16:08:00+00:00,10271,10273.6,10251.4,10253.3,381107
2020-02-11T16:09:00+00:00,10252.7,10252.7,10198.8,10199,756928
2020-02-11T16:10:00+00:00,10199,10243,10196.5,10231.6,2195389
2020-02-11T16:11:00+00:00,10230.9,10238.7,10222.6,10230.2,1009876
2020-02-11T16:12:00+00:00,10230.7,10231.3,10221,10221.7,707290
2020-02-11T16:13:00+00:00,10220.3,10225.9,10214.9,10215.4,1303839
2020-02-11T16:14:00+00:00,10215,10219.4,10207.2,10210.4,356798
2020-02-11T16:15:00+00:00,10209.7,10209.9,10174.8,10203.7,412166
2020-02-11T16:16:00+00:00,10203.7,10208.1,10188.2,10188.2,1649336
2020-02-11T16:17:00+00:00,10189,10190.5,10179.1,10179.1,740999
2020-02-11T16:18:00+00:00,10179.2,10188.8,10179.2,10188.8,1128947
2020-02-11T16:19:00+00:00,10188.8,10212.5,10188.8,10212.5,1206490
2020-02-11T16:20:00+00:00,10212.6,10213.1,10202.6,10206,694271
2020-02-11T16:21:00+00:00,10205.4,10212.7,10205.4,10212.5,1487759
2020-02-11T16:22:00+00:00,10212.4,10224.4,10212,10224.4,1335173
2020-02-11T16:23:00+00:00,10224.4,10226.8,10218.1,10218.7,1004250
2020-02-11T16:24:00+00:00,10218.7,10218.7,10203.2,10211.2,453197
