Etc/UTC,Open,High,Low,Close,Volume
2017-06-15T13:53:00+00:00,46.935,46.965,46.935,46.955,3654
2017-06-15T13:54:00+00:00,46.96,46.99,46.94,46.94,6552
2017-06-15T13:55:00+00:00,46.945,46.975,46.935,46.965,2898
2017-06-15T13:56:00+00:00,46.97,47,46.96,47,6552
2017-06-15T13:57:00+00:00,46.995,47.025,46.98,47,7938
2017-06-15T13:58:00+00:00,46.995,47.005,46.975,46.975,3528
2017-06-15T13:59:00+00:00,46.98,46.995,46.965,46.97,3906
2017-06-15T14:00:00+00:00,46.965,46.995,46.965,46.975,5166
2017-06-15T14:01:00+00:00,46.97,46.97,46.905,46.905,7938
2017-06-15T14:02:00+00:00,46.9,46.955,46.895,46.955,7686
2017-06-15T14:03:00+00:00,46.96,47.095,46.96,47.085,11844
2017-06-15T14:04:00+00:00,47.075,47.09,47.035,47.04,5796
2017-06-15T14:05:00+00:00,47.045,47.105,47.04,47.07,8946
2017-06-15T14:06:00+00:00,47.07,47.075,47.03,47.035,4788
2017-06-15T14:07:00+00:00,47.03,47.035,46.975,47.02,7560
2017-06-15T14:08:00+00:00,47.015,47.035,46.97,46.98,5922
2017-06-15T14:09:00+00:00,46.985,46.985,46.955,46.965,6804
2017-06-15T14:10:00+00:00,46.96,46.98,46.945,46.975,6552
2017-06-15T14:11:00+00:00,46.97,46.97,46.905,46.92,6048
2017-06-15T14:12:00+00:00,46.915,46.925,46.905,46.92,2520
2017-06-15T14:13:00+00:00,46.915,46.935,46.915,46.925,4914
2017-06-15T14:14:00+00:00,46.92,46.92,46.875,46.9,8190
2017-06-15T14:15:00+00:00,46.905,46.925,46.89,46.925,7434
2017-06-15T14:16:00+00:00,46.93,46.935,46.915,46.92,3528
2017-06-15T14:17:00+00:00,46.925,46.945,46.92,46.945,2772
2017-06-15T14:18:00+00:00,46.94,46.945,46.905,46.905,4914
2017-06-15T14:19:00+00:00,46.91,46.91,46.87,46.875,4914
2017-06-15T14:20:00+00:00,46.87,46.87,46.825,46.83,6048
2017-06-15T14:21:00+00:00,46.835,46.865,46.835,46.86,5670
2017-06-15T14:22:00+00:00,46.855,46.865,46.84,46.855,3906
2017-06-15T14:23:00+00:00,46.85,46.86,46.82,46.86,6174
2017-06-15T14:24:00+00:00,46.865,46.875,46.835,46.84,8316
2017-06-15T14:25:00+00:00,46.84,46.845,46.83,46.845,4788
2017-06-15T14:26:00+00:00,46.84,46.845,46.835,46.84,2520
2017-06-15T14:27:00+00:00,46.845,46.885,46.845,46.885,3150
2017-06-15T14:28:00+00:00,46.88,46.92,46.88,46.915,3906
2017-06-15T14:29:00+00:00,46.92,46.985,46.92,46.955,8442
2017-06-15T14:30:00+00:00,46.95,46.965,46.905,46.905,5670
2017-06-15T14:31:00+00:00,46.91,46.935,46.9,46.91,4662
2017-06-15T14:32:00+00:00,46.905,46.905,46.84,46.845,7308
2017-06-15T14:33:00+00:00,46.85,46.865,46.845,46.855,2646
2017-06-15T14:34:00+00:00,46.86,46.875,46.85,46.865,4788
2017-06-15T14:35:00+00:00,46.86,46.865,46.825,46.835,4662
2017-06-15T14:36:00+00:00,46.825,46.855,46.81,46.84,5040
2017-06-15T14:37:00+00:00,46.845,46.88,46.835,46.855,5796
2017-06-15T14:38:00+00:00,46.86,46.895,46.855,46.885,3654
2017-06-15T14:39:00+00:00,46.89,46.905,46.885,46.9,3150
2017-06-15T14:40:00+00:00,46.905,46.905,46.875,46.895,3276
2017-06-15T14:41:00+00:00,46.89,46.9,46.86,46.885,6930
2017-06-15T14:42:00+00:00,46.89,46.895,46.86,46.895,6174
2017-06-15T14:43:00+00:00,46.9,46.905,46.875,46.875,3024
